"","ccode","country.name","year","Biodiversity - naturalness","CO2 Emissions per Capita","SO2 Emissions per Capita","Total CO2 Emissions","Total SO2 Emissions"
"4223",392,"Japan",1910,0.9244414,0.2174788,0.01058461,10954,533.1271
"4224",400,"Jordan",1910,0.98720564,NA,0.0002482428,NA,0.05656443
"4225",398,"Kazakhstan",1910,0.9154774,0.6561299,0.00145475,2411.053,5.462456
"4226",404,"Kenya",1910,0.90071567,NA,8.636518e-05,NA,0.3982517
"4227",414,"Kuwait",1910,0.96844718,NA,9.534764e-05,NA,0.01394466
"4228",417,"Kyrgyzstan",1910,0.87996612,0.07678312,0.0004933176,105.3193,0.6914352
"4229",418,"Laos",1910,0.98347415,NA,NA,NA,NA
"4230",428,"Latvia",1910,0.86618602,NA,0.002762588,121.4335,4.737147
"4231",422,"Lebanon",1910,0.82917447,NA,0.0001290314,NA,0.08322527
"4232",426,"Lesotho",1910,0.86414399,NA,NA,NA,NA
"4233",430,"Liberia",1910,0.97875814,NA,NA,NA,NA
"4234",434,"Libya",1910,0.98665713,NA,9.69181e-05,NA,0.068996
"4235",438,"Liechtenstein",1910,0.60299377,NA,NA,NA,NA
"4236",440,"Lithuania",1910,0.71423612,NA,0.004233903,203.7524,8.464049
"4237",442,"Luxembourg",1910,0.6296048,NA,8.755842e-05,NA,0.02276394
"4238",450,"Madagascar",1910,0.90260637,NA,NA,NA,NA
"4239",454,"Malawi",1910,0.94572546,NA,NA,NA,NA
"4240",458,"Malaysia",1910,0.97062609,0.02229988,0.0001770323,64,0.5080774
"4241",462,"Maldives",1910,0.91240847,NA,NA,NA,NA
"4242",466,"Mali",1910,0.94273322,NA,NA,NA,NA
"4243",470,"Malta",1910,0.29492956,NA,0.0002408051,NA,0.05162847
"4244",478,"Mauritania",1910,0.95486989,NA,NA,NA,NA
"4245",480,"Mauritius",1910,0.29226113,NA,NA,NA,NA
"4246",484,"Mexico",1910,0.92953958,0.07480211,0.01440501,1134,218.38
"4247",498,"Moldova",1910,0.44451682,0.06840374,0.001006482,199.2782,2.996185
"4248",496,"Mongolia",1910,0.84479117,NA,0.0002588222,NA,0.2363046
"4249",504,"Morocco",1910,0.85393468,NA,0.000104899,NA,0.73698
"4250",508,"Mozambique",1910,0.91323178,NA,0.0002302354,NA,0.9181342
"4251",104,"Myanmar",1910,0.92351929,NA,0.000164417,NA,2.268955
"4252",516,"Namibia",1910,0.9252425,NA,7.766281e-05,NA,0.03103036
"4253",524,"Nepal",1910,0.84921481,NA,0.0002491604,NA,1.402773
"4254",528,"Netherlands",1910,0.54248975,0.9555427,0.02462179,5686,146.5131
"4255",554,"New Zealand",1910,0.94547172,1.338,0.04902836,1338,49.02836
"4256",558,"Nicaragua",1910,0.95006059,NA,0.000127066,NA,0.07285938
"4257",562,"Niger",1910,0.95047107,NA,NA,NA,NA
"4258",566,"Nigeria",1910,0.77008724,NA,0.0001290366,NA,4.020011
"4259",408,"North Korea",1910,0.93000448,NA,0.001070055,NA,4.997157
"4260",578,"Norway",1910,0.97473932,0.6777889,0.03608404,1621,86.2986
"4261",512,"Oman",1910,0.98946817,NA,0.0001237441,NA,0.05444738
"4262",586,"Pakistan",1910,0.91415163,NA,0.0002563013,NA,5.274686
"4263",591,"Panama",1910,0.95754971,NA,0.0001087506,NA,0.03668444
"4264",598,"Papua New Guinea",1910,0.99247104,NA,NA,NA,NA
"4265",600,"Paraguay",1910,0.96422114,NA,0.000163403,NA,0.1265799
"4266",604,"Peru",1910,0.96723238,0.05645377,0.01249484,301,66.61993
"4267",608,"Philippines",1910,0.91776003,0.001588022,0.0002129664,14,1.877512
"4268",616,"Poland",1910,0.70787322,0.9684732,0.01960579,25804,522.3767
"4269",620,"Portugal",1910,0.77970536,0.1450453,0.004113809,887,25.1573
"4270",634,"Qatar",1910,0.99098125,NA,0.0002725101,NA,0.005042502
"4271",642,"Romania",1910,0.73704567,0.0697792,0.004520525,828,53.64055
"4272",643,"Russia",1910,0.9446063,0.2173141,0.00437407,18928.98,389.3209
"4273",646,"Rwanda",1910,0.86314045,NA,NA,NA,NA
"4274",882,"Samoa",1910,0.95156202,NA,NA,NA,NA
"4275",674,"San Marino",1910,0.8727067,NA,NA,NA,NA
"4276",678,"Sao Tome and Principe",1910,0.84304858,NA,NA,NA,NA
"4277",682,"Saudi Arabia",1910,0.94591455,NA,0.0001237711,NA,0.3304688
"4278",686,"Senegal",1910,0.93070604,NA,0.0001406396,NA,0.1638804
"4279",694,"Sierra Leone",1910,0.97563427,NA,NA,NA,NA
"4280",702,"Singapore",1910,0.26164622,NA,8.333333e-05,NA,0.02517803
"4281",703,"Slovakia",1910,0.74110211,0.08535121,0.02525458,91032.85,72.82098
"4282",705,"Slovenia",1910,0.84385848,0.1196002,0.0007481705,221.5774,0.6460458
"4283",90,"Solomon Is.",1910,0.99280447,NA,NA,NA,NA
"4284",706,"Somalia",1910,0.91575508,NA,NA,NA,NA
"4285",710,"South Africa",1910,0.94061293,0.8443286,0.03069487,4673,169.8831
"4286",410,"South Korea",1910,0.85600294,NA,0.0002857413,NA,2.884844
"4287",724,"Spain",1910,0.37559772,0.2040151,0.01862903,4065,371.1835
"4288",144,"Sri Lanka",1910,0.88927581,NA,0.000157849,NA,0.635954
"4289",659,"St. Kitts and Nevis",1910,0.45372611,NA,NA,NA,NA
"4290",662,"St. Lucia",1910,0.83233383,NA,NA,NA,NA
"4291",670,"St. Vincent and the Grenadines",1910,0.83411608,NA,NA,NA,NA
"4292",740,"Suriname",1910,0.9941308,NA,NA,NA,NA
"4293",748,"Swaziland",1910,0.88940456,NA,NA,NA,NA
"4294",752,"Sweden",1910,0.93330722,0.7102785,0.02332685,3545,116.4243
"4295",756,"Switzerland",1910,0.46444429,0.5664047,0.01475767,2126,55.3929
"4296",760,"Syria",1910,0.84587483,NA,0.0002165767,NA,0.4155292
"4297",762,"Tajikistan",1910,0.92824689,0.1625439,0.0006803859,196.2371,0.8393605
"4298",834,"Tanzania",1910,0.95527053,NA,0.0001613067,NA,0.5950804
"4299",764,"Thailand",1910,0.95537034,NA,0.0001801008,NA,1.496708
"4300",270,"The Gambia",1910,0.95125318,NA,NA,NA,NA
"4301",626,"Timor Leste",1910,0.91839555,NA,NA,NA,NA
"4302",768,"Togo",1910,0.88028173,NA,0.0001874169,NA,0.1201187
"4303",776,"Tonga",1910,0.58498714,NA,NA,NA,NA
"4304",780,"Trinidad and Tobago",1910,0.81092432,0.05438066,0.0006440976,18,0.2131963
"4305",788,"Tunisia",1910,0.85699221,NA,0.0001431719,NA,0.3154817
"4306",792,"Turkey",1910,0.9927558,0.03953846,0.005510729,514,71.63948
"4307",795,"Turkmenistan",1910,0.8948009,0.2802228,0.001370422,267.5102,1.336823
"4308",800,"Uganda",1910,0.92074349,NA,NA,NA,NA
"4309",804,"Ukraine",1910,0.63812194,0.1896987,0.005942785,5724.712,183.2577
"4310",784,"United Arab Emirates",1910,0.9927558,NA,0.0001070075,NA,0.006502222
"4311",826,"United Kingdom",1910,0.66905151,3.074446,0.08605854,128202,3588.574
"4312",840,"United States",1910,0.87258113,3.781549,0.17249,346405,15800.77
"4313",858,"Uruguay",1910,0.94250419,NA,0.0001795813,NA,0.1872469
"4314",860,"Uzbekistan",1910,0.86560254,0.2099121,0.001265191,1044.803,6.434813
"4315",548,"Vanuatu",1910,0.9986551,NA,NA,NA,NA
"4316",862,"Venezuela",1910,0.97625221,NA,0.0005955012,NA,1.418689
"4317",704,"Vietnam",1910,0.89103511,0.0186708,0.0006038137,361,11.67474
"4318",887,"Yemen",1910,0.89016359,NA,0.0001243482,NA,0.407862
"4319",894,"Zambia",1910,0.96360656,NA,0.0004065196,NA,0.3896929
"4320",716,"Zimbabwe",1910,0.94671444,0.06647161,0.002646897,118,4.698755
"4321",4,"Afghanistan",1920,0.86764251,NA,NA,NA,NA
"4322",8,"Albania",1920,0.86358033,NA,0.0004170011,NA,0.3886451
"4323",12,"Algeria",1920,0.95190102,0.0008159254,0.000239619,6,1.762066
"4324",20,"Andorra",1920,0.90738168,NA,NA,NA,NA
"4325",24,"Angola",1920,0.92565314,NA,0.0001813019,NA,0.5481725
"4326",28,"Antigua and Barbuda",1920,0.84941343,NA,NA,NA,NA
"4327",32,"Argentina",1920,0.9144048,0.1723641,0.003796131,1608,35.41445
"4328",51,"Armenia",1920,0.87655597,0.01210287,0.0008322484,11.30132,0.7941026
"4329",36,"Australia",1920,0.87189805,1.297134,0.03110047,7157,171.5984
"4330",40,"Austria",1920,0.70603735,0.6183236,0.01959135,3965,125.6296
"4331",31,"Azerbaijan",1920,0.83876205,0.05547612,0.0008393638,123.6617,1.911886
"4332",44,"Bahamas",1920,0.98802393,NA,NA,NA,NA
"4333",48,"Bahrain",1920,0.97430127,NA,0.0001083626,NA,0.009133004
"4334",50,"Bangladesh",1920,0.58379248,NA,0.0001257759,NA,4.205226
"4335",52,"Barbados",1920,0.7097799,NA,NA,NA,NA
"4336",112,"Belarus",1920,0.78764084,0.04875277,0.0004693687,290.6376,2.859232
"4337",56,"Belgium",1920,0.4541215,2.016265,0.04025432,15053,300.53
"4338",84,"Belize",1920,0.98957561,NA,NA,NA,NA
"4339",204,"Benin",1920,0.9616335,NA,0.0002793803,NA,0.3314729
"4340",64,"Bhutan",1920,0.98393735,NA,NA,NA,NA
"4341",68,"Bolivia",1920,0.97787398,NA,0.007327354,NA,21.21599
"4342",70,"Bosnia and Herzegovina",1920,0.81858967,NA,0.0003415853,80.19144,0.6089982
"4343",72,"Botswana",1920,0.92851303,NA,7.022218e-05,NA,0.02333935
"4344",76,"Brazil",1920,0.97723855,0.04133134,0.001612819,1278,49.86973
"4345",96,"Brunei",1920,0.98436921,NA,0.01214063,NA,0.08979746
"4346",100,"Bulgaria",1920,0.80077027,0.07113739,0.003569261,305,15.30313
"4347",854,"Burkina Faso",1920,0.9414153,NA,NA,NA,NA
"4348",108,"Burundi",1920,0.83281169,NA,NA,NA,NA
"4349",116,"Cambodia",1920,0.96420435,NA,0.0003688033,NA,1.204166
"4350",120,"Cameroon",1920,0.95465797,NA,0.0002112882,NA,0.5461331
"4351",124,"Canada",1920,0.96351184,2.602107,0.1194164,23029,1056.851
"4352",132,"Cape Verde",1920,0.94925985,NA,NA,NA,NA
"4353",140,"Central African Republic",1920,0.98320421,NA,NA,NA,NA
"4354",148,"Chad",1920,0.92168746,NA,NA,NA,NA
"4355",152,"Chile",1920,0.95432019,0.2011662,0.05818959,759,219.5493
"4356",156,"China",1920,0.87413158,0.01547881,0.0009711711,7306,458.3928
"4357",170,"Colombia",1920,0.90112895,NA,0.0001822372,NA,1.13224
"4358",174,"Comoros",1920,0.75935801,NA,NA,NA,NA
"4359",178,"Congo",1920,0.94328937,NA,0.0006262474,NA,0.4336914
"4360",180,"Congo, DRC",1920,0.97266915,8.823045e-05,0.0001187888,1,1.346347
"4361",188,"Costa Rica",1920,0.92910752,NA,0.0001583634,NA,0.07298968
"4362",384,"Cote d'Ivoire",1920,0.95504815,NA,0.0002609457,NA,0.2757538
"4363",191,"Croatia",1920,0.84726068,NA,0.0003925177,285.367,1.012459
"4364",192,"Cuba",1920,0.92970004,NA,0.005051956,NA,14.92586
"4365",196,"Cyprus",1920,0.92007208,NA,0.0004456061,NA,0.1368146
"4366",203,"Czech Republic",1920,0.75343286,0.1225298,0.121788,232769.6,625.4853
"4367",208,"Denmark",1920,0.5316357,0.6248297,0.01520527,2105,51.22531
"4368",262,"Djibouti",1920,0.92850671,NA,NA,NA,NA
"4369",212,"Dominica",1920,0.87613455,NA,NA,NA,NA
"4370",214,"Dominican Republic",1920,0.92438201,NA,0.0001722593,NA,0.1924137
"4371",218,"Ecuador",1920,0.9102698,0.003910615,0.0002604178,7,0.4661479
"4372",818,"Egypt",1920,0.98948359,0.008899815,0.0005114524,124,7.126002
"4373",222,"El Salvador",1920,0.6066678,NA,0.0001492523,NA,0.2100781
"4374",226,"Equatorial Guinea",1920,0.94907946,NA,NA,NA,NA
"4375",232,"Eritrea",1920,0.79631331,NA,0.0001060286,NA,0.05105123
"4376",233,"Estonia",1920,0.86375111,NA,0.001065687,NA,1.005975
"4377",231,"Ethiopia",1920,0.89526864,NA,NA,NA,NA
"4378",242,"Fiji",1920,0.97373127,NA,NA,NA,NA
"4379",246,"Finland",1920,0.94169707,0.02233784,0.008070451,75,27.09679
"4380",250,"France",1920,0.67360355,1.053674,0.02554398,41424,1004.233
"4381",266,"Gabon",1920,0.95293102,NA,0.0001702489,NA,0.06845857
"4382",268,"Georgia",1920,0.85509779,0.01748384,0.0008839107,46.49976,2.402178
"4383",276,"Germany",1920,0.60720477,1.923703,0.04403757,117142,2681.624
"4384",288,"Ghana",1920,0.91535867,NA,0.0002118456,NA,0.6106349
"4385",300,"Greece",1920,0.69463526,0.03245614,0.003250515,185,18.52794
"4386",308,"Grenada",1920,0.61063585,NA,NA,NA,NA
"4387",320,"Guatemala",1920,0.88312288,NA,0.0001354089,NA,0.216248
"4388",324,"Guinea",1920,0.92653251,NA,NA,NA,NA
"4389",624,"Guinea-Bissau",1920,0.92287459,NA,NA,NA,NA
"4390",328,"Guyana",1920,0.98765153,NA,NA,NA,NA
"4391",332,"Haiti",1920,0.75745241,NA,0.0001497265,NA,0.3180192
"4392",340,"Honduras",1920,0.94006961,NA,0.0001521461,NA,0.09964395
"4393",348,"Hungary",1920,0.60368083,0.2056166,0.02505399,1525,185.8184
"4394",352,"Iceland",1920,0.9634254,NA,0.0010075,NA,0.1005003
"4395",356,"India",1920,0.71487135,0.04077864,0.0008332536,10796,220.6009
"4396",360,"Indonesia",1920,0.93070961,0.02708955,0.0006732988,1452,36.08881
"4397",364,"Iran",1920,0.90401922,0.02529832,0.0006359218,353,8.873332
"4398",368,"Iraq",1920,0.9590366,NA,0.0001322364,NA,0.3903565
"4399",372,"Ireland",1920,0.64576399,0.01834442,0.0003704564,80,1.61556
"4400",376,"Israel",1920,0.95913159,NA,0.00029148,NA,0.1877368
"4401",380,"Italy",1920,0.50438746,0.1272802,0.005089483,4877,195.0139
"4402",388,"Jamaica",1920,0.87160003,NA,0.0002229664,NA,0.2117487
"4403",392,"Japan",1920,0.91781418,0.3644437,0.01932029,20395,1081.202
"4404",400,"Jordan",1920,0.98465381,NA,0.0001734317,NA,0.04742163
"4405",398,"Kazakhstan",1920,0.88350097,0.1555346,0.0007020735,776.4142,3.581228
"4406",404,"Kenya",1920,0.89221717,NA,9.90954e-05,NA,0.4895935
"4407",414,"Kuwait",1920,0.96936968,NA,0.000747579,NA,0.1104384
"4408",417,"Kyrgyzstan",1920,0.87389633,0.02342456,0.000334506,33.91522,0.4948913
"4409",418,"Laos",1920,0.98267979,NA,NA,NA,NA
"4410",428,"Latvia",1920,0.86128425,NA,0.001297565,39.10437,2.342105
"4411",422,"Lebanon",1920,0.81459947,NA,0.0001095613,NA,0.0809359
"4412",426,"Lesotho",1920,0.83270075,NA,NA,NA,NA
"4413",430,"Liberia",1920,0.97023983,NA,NA,NA,NA
"4414",434,"Libya",1920,0.98665315,NA,8.366891e-05,NA,0.05943839
"4415",438,"Liechtenstein",1920,0.61232428,NA,NA,NA,NA
"4416",440,"Lithuania",1920,0.70000719,NA,0.00189753,65.61295,3.993027
"4417",442,"Luxembourg",1920,0.63063548,NA,7.511683e-05,NA,0.02053418
"4418",450,"Madagascar",1920,0.88869534,NA,NA,NA,NA
"4419",454,"Malawi",1920,0.93268753,NA,NA,NA,NA
"4420",458,"Malaysia",1920,0.95625483,0.08481554,0.0002669145,303,0.9535411
"4421",462,"Maldives",1920,0.90401922,NA,NA,NA,NA
"4422",466,"Mali",1920,0.94023526,NA,NA,NA,NA
"4423",470,"Malta",1920,0.29422648,NA,0.0003535759,NA,0.08443349
"4424",478,"Mauritania",1920,0.94820464,NA,NA,NA,NA
"4425",480,"Mauritius",1920,0.29048965,NA,NA,NA,NA
"4426",484,"Mexico",1920,0.93466538,0.1847925,0.01769,2649,253.5862
"4427",498,"Moldova",1920,0.39922332,0.02033315,0.0005513632,64.17214,1.778126
"4428",496,"Mongolia",1920,0.83502577,NA,0.0002161519,NA,0.189149
"4429",504,"Morocco",1920,0.84374181,NA,8.497544e-05,NA,0.6379498
"4430",508,"Mozambique",1920,0.89791372,NA,0.0002299355,NA,1.04793
"4431",104,"Myanmar",1920,0.90844825,NA,0.0006336154,NA,9.567592
"4432",516,"Namibia",1920,0.91760945,NA,7.569969e-05,NA,0.03174358
"4433",524,"Nepal",1920,0.83190875,NA,0.0002536232,NA,1.587475
"4434",528,"Netherlands",1920,0.63767313,0.8812992,0.02075406,6051,142.4974
"4435",554,"New Zealand",1920,0.89790401,0.7913609,0.03414003,971,41.88982
"4436",558,"Nicaragua",1920,0.94617675,NA,0.0001400871,NA,0.09180078
"4437",562,"Niger",1920,0.94931974,NA,NA,NA,NA
"4438",566,"Nigeria",1920,0.75277092,0.004098346,0.0002819375,133,9.14947
"4439",408,"North Korea",1920,0.91828052,NA,0.001021346,NA,5.755012
"4440",578,"Norway",1920,0.97414393,0.5461202,0.02723502,1447,72.16191
"4441",512,"Oman",1920,0.98960655,NA,9.899524e-05,NA,0.04384132
"4442",586,"Pakistan",1920,0.90731107,NA,0.0002462919,NA,5.422854
"4443",591,"Panama",1920,0.95144864,NA,0.0001175013,NA,0.04848937
"4444",598,"Papua New Guinea",1920,0.99242244,NA,NA,NA,NA
"4445",600,"Paraguay",1920,0.95625054,NA,0.000180887,NA,0.1717156
"4446",604,"Peru",1920,0.96725819,0.07481492,0.01351016,437,78.91396
"4447",608,"Philippines",1920,0.90149993,0.002610723,0.0002297467,28,2.464033
"4448",616,"Poland",1920,0.72255195,0.869743,0.017653,20846,423.107
"4449",620,"Portugal",1920,0.77862599,0.09132475,0.0028206,574,17.72821
"4450",634,"Qatar",1920,0.9905344,NA,0.001815493,NA,0.03621824
"4451",642,"Romania",1920,0.73230103,0.1046191,0.005798938,1291,71.5589
"4452",643,"Russia",1920,0.94990894,0.07614772,0.00147191,6095.565,120.3985
"4453",646,"Rwanda",1920,0.84927481,NA,NA,NA,NA
"4454",882,"Samoa",1920,0.9344841,NA,NA,NA,NA
"4455",674,"San Marino",1920,0.8784751,NA,NA,NA,NA
"4456",678,"Sao Tome and Principe",1920,0.82642472,NA,NA,NA,NA
"4457",682,"Saudi Arabia",1920,0.93879728,NA,0.0001830075,NA,0.5023142
"4458",686,"Senegal",1920,0.91610648,NA,0.000122684,NA,0.1715492
"4459",694,"Sierra Leone",1920,0.96402496,NA,NA,NA,NA
"4460",702,"Singapore",1920,0.25589911,NA,6.666667e-05,NA,0.02606667
"4461",703,"Slovakia",1920,0.74040095,0.0676034,0.02158569,74616.09,64.41068
"4462",705,"Slovenia",1920,0.8312634,NA,0.002327782,209.095,2.29719
"4463",90,"Solomon Is.",1920,0.99216863,NA,NA,NA,NA
"4464",706,"Somalia",1920,0.90114472,NA,NA,NA,NA
"4465",710,"South Africa",1920,0.90031734,1.032274,0.03964043,7070,271.4956
"4466",410,"South Korea",1920,0.84275289,NA,0.0003885165,NA,4.586048
"4467",724,"Spain",1920,0.39897493,0.1800432,0.01602054,3836,341.3337
"4468",144,"Sri Lanka",1920,0.88058951,NA,0.0001672052,NA,0.7777421
"4469",659,"St. Kitts and Nevis",1920,0.51487657,NA,NA,NA,NA
"4470",662,"St. Lucia",1920,0.83344672,NA,NA,NA,NA
"4471",670,"St. Vincent and the Grenadines",1920,0.83644216,NA,NA,NA,NA
"4472",740,"Suriname",1920,0.99358653,NA,NA,NA,NA
"4473",748,"Swaziland",1920,0.88181313,NA,NA,NA,NA
"4474",752,"Sweden",1920,0.93302836,0.5295654,0.02140638,2839,114.7596
"4475",756,"Switzerland",1920,0.52220191,0.5087104,0.01293288,1974,50.18476
"4476",760,"Syria",1920,0.84833428,NA,0.0001732908,NA,0.3262955
"4477",762,"Tajikistan",1920,0.92395288,0.04958798,0.0004203978,63.19284,0.5474377
"4478",834,"Tanzania",1920,0.94696266,NA,0.0001676259,NA,0.7420709
"4479",764,"Thailand",1920,0.94430486,NA,0.0001602017,NA,1.571316
"4480",270,"The Gambia",1920,0.93425474,NA,NA,NA,NA
"4481",626,"Timor Leste",1920,0.91592891,NA,NA,NA,NA
"4482",768,"Togo",1920,0.85662467,NA,0.0001721911,NA,0.1324323
"4483",776,"Tonga",1920,0.58496087,NA,NA,NA,NA
"4484",780,"Trinidad and Tobago",1920,0.79318002,0.3573265,0.0007186949,139,0.2795723
"4485",788,"Tunisia",1920,0.83872168,0.003227164,0.0004159107,8,1.031025
"4486",792,"Turkey",1920,0.99261498,0.02680888,0.001841382,383,26.30655
"4487",795,"Turkmenistan",1920,0.88706316,0.08548879,0.0007116417,86.14443,0.7327609
"4488",800,"Uganda",1920,0.90557177,NA,NA,NA,NA
"4489",804,"Ukraine",1920,0.63173378,0.06003547,0.002269756,1843.489,71.21879
"4490",784,"United Arab Emirates",1920,0.99261498,NA,9.186366e-05,NA,0.005774503
"4491",826,"United Kingdom",1920,0.65695395,2.992266,0.08815601,131156,3864.025
"4492",840,"United States",1920,0.85443356,4.401022,0.1827885,466592,19379.06
"4493",858,"Uruguay",1920,0.93062364,NA,0.0001616438,NA,0.2168679
"4494",860,"Uzbekistan",1920,0.85173005,0.06403879,0.000603982,336.4507,3.242538
"4495",548,"Vanuatu",1920,0.99865405,NA,NA,NA,NA
"4496",862,"Venezuela",1920,0.9775883,0.01699843,0.000554589,41,1.337662
"4497",704,"Vietnam",1920,0.8745704,0.02375495,0.0006966778,507,14.86914
"4498",887,"Yemen",1920,0.88052841,NA,9.935595e-05,NA,0.3516207
"4499",894,"Zambia",1920,0.95450204,NA,0.0003680119,NA,0.4409738
"4500",716,"Zimbabwe",1920,0.94146542,0.1917978,0.007201026,379,14.22951
"4501",4,"Afghanistan",1930,0.85086431,NA,NA,NA,NA
"4502",8,"Albania",1930,0.86251001,NA,0.0005059691,NA,0.4914557
"4503",12,"Algeria",1930,0.94878085,0.002941148,0.0003781698,23,2.957316
"4504",20,"Andorra",1930,0.90728694,NA,NA,NA,NA
"4505",24,"Angola",1930,0.91366602,NA,0.0001837708,NA,0.6173747
"4506",28,"Antigua and Barbuda",1930,0.86236471,NA,NA,NA,NA
"4507",32,"Argentina",1930,0.88056934,0.2968254,0.006287614,3485,73.82231
"4508",51,"Armenia",1930,0.87306198,0.05285834,0.00194104,51.95541,1.949551
"4509",36,"Australia",1930,0.85761721,1.11355,0.04299873,7283,281.2266
"4510",40,"Austria",1930,0.71595858,0.7713593,0.02288322,5149,152.7508
"4511",31,"Azerbaijan",1930,0.82515027,0.2354212,0.002440023,568.508,6.020989
"4512",44,"Bahamas",1930,0.9872139,NA,NA,NA,NA
"4513",48,"Bahrain",1930,0.97183311,NA,7.88592e-05,NA,0.00738489
"4514",50,"Bangladesh",1930,0.56272308,NA,0.0001088721,NA,4.008783
"4515",52,"Barbados",1930,0.6955922,0.01010101,NA,2,NA
"4516",112,"Belarus",1930,0.76977021,0.2068896,0.001241502,1336.144,8.193032
"4517",56,"Belgium",1930,0.46321513,3.159786,0.09620078,25569,778.4571
"4518",84,"Belize",1930,0.98837974,NA,NA,NA,NA
"4519",204,"Benin",1930,0.95410981,NA,0.0002479328,NA,0.3529942
"4520",64,"Bhutan",1930,0.98112921,NA,NA,NA,NA
"4521",68,"Bolivia",1930,0.96385782,0.001025764,0.0001054594,3,0.3084319
"4522",70,"Bosnia and Herzegovina",1930,0.79796309,0.1338308,0.0002801644,134.8997,0.5708498
"4523",72,"Botswana",1930,0.91969695,NA,8.311866e-05,NA,0.02954383
"4524",76,"Brazil",1930,0.96559427,0.05223695,0.00200098,2149,82.31925
"4525",96,"Brunei",1930,0.98080981,NA,0.02294159,NA,0.1700262
"4526",100,"Bulgaria",1930,0.76816737,0.1388792,0.007377261,722,38.35264
"4527",854,"Burkina Faso",1930,0.92931798,NA,NA,NA,NA
"4528",108,"Burundi",1930,0.8005068,NA,NA,NA,NA
"4529",116,"Cambodia",1930,0.95083352,NA,0.0004024586,NA,1.445458
"4530",120,"Cameroon",1930,0.94543732,NA,0.000225868,NA,0.7005823
"4531",124,"Canada",1930,0.95697964,2.45814,0.1688703,25752,1769.121
"4532",132,"Cape Verde",1930,0.94536362,NA,NA,NA,NA
"4533",140,"Central African Republic",1930,0.97967421,NA,NA,NA,NA
"4534",148,"Chad",1930,0.91630692,NA,NA,NA,NA
"4535",152,"Chile",1930,0.95057358,0.2472941,0.1100923,1051,467.8922
"4536",156,"China",1930,0.87414642,0.02116564,0.001188006,10350,580.9349
"4537",170,"Colombia",1930,0.89285344,0.02249179,0.0007159438,178,5.66598
"4538",174,"Comoros",1930,0.7425722,NA,NA,NA,NA
"4539",178,"Congo",1930,0.93758804,NA,0.001019241,NA,0.7429986
"4540",180,"Congo, DRC",1930,0.97135617,0.009129751,0.009394891,106,109.0784
"4541",188,"Costa Rica",1930,0.93022492,NA,0.0001676894,NA,0.08464317
"4542",384,"Cote d'Ivoire",1930,0.93705543,NA,0.0002128381,NA,0.2998882
"4543",191,"Croatia",1930,0.83649722,0.329178,0.0006123713,480.0505,1.805198
"4544",192,"Cuba",1930,0.9084579,NA,0.00018568,NA,0.7191251
"4545",196,"Cyprus",1930,0.91045259,NA,0.00116583,NA,0.4013192
"4546",203,"Czech Republic",1930,0.74178569,0.1347878,0.1239401,280838.7,698.1463
"4547",208,"Denmark",1930,0.48193608,1.086717,0.02612062,4210,101.1927
"4548",262,"Djibouti",1930,0.91257175,NA,NA,NA,NA
"4549",212,"Dominica",1930,0.88942518,NA,NA,NA,NA
"4550",214,"Dominican Republic",1930,0.90005683,NA,0.0001667462,NA,0.2480011
"4551",218,"Ecuador",1930,0.91162378,0.09516461,0.002122791,185,4.126706
"4552",818,"Egypt",1930,0.98851586,0.01791973,0.000815539,279,12.69748
"4553",222,"El Salvador",1930,0.60992467,NA,0.0001649458,NA,0.2379719
"4554",226,"Equatorial Guinea",1930,0.94624776,NA,NA,NA,NA
"4555",232,"Eritrea",1930,0.77128136,NA,0.0001090955,NA,0.07003718
"4556",233,"Estonia",1930,0.85708814,0.006038339,0.002918848,6,2.900316
"4557",231,"Ethiopia",1930,0.88502027,NA,NA,NA,NA
"4558",242,"Fiji",1930,0.96945783,NA,NA,NA,NA
"4559",246,"Finland",1930,0.93959344,0.1988,0.02931629,723,106.6181
"4560",250,"France",1930,0.66466772,1.632037,0.03596107,67706,1491.866
"4561",266,"Gabon",1930,0.94951335,NA,0.000238966,NA,0.1011477
"4562",268,"Georgia",1930,0.84664234,0.07419526,0.002065272,213.7727,6.080455
